world_id,world_kind,signal,policy,information_set,episodes,customer_months,cumulative_reward,discounted_reward,net_economic_value,revenue,credit_loss,funding_cost,capital_charge,constraint_penalty,mean_balance,mean_limit,mean_utilization,limit_changes,reversals,default_rate,ever_delinquent_rate,delinquent_month_rate,credit_loss_rate,mean_exposure_at_default,mean_predicted_pd,high_risk_exposure_share,increase_fraction,decrease_fraction,no_change_fraction,requested_change,effective_change,mean_absolute_change,delinquent_increase_fraction,severe_delinquent_increases,blocked_fraction,mean_limit_growth
random_024,randomized,identity,Static,OBSERVABLE_ONLY,64.0,854.0,-5451.124243014359,-4565.7655238705265,-1536.7760825746066,944.3128365793157,2335.116421345564,145.97249780835833,3795.3347479200897,119.01341251966215,4437.65369516207,6902.752805769598,0.66833172897949,0.0,0.0,0.71875,0.84375,0.20725995316159251,0.8241038529797904,5907.0138721785015,0.46195040410108834,0.4467772576753124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_024,randomized,identity,UtilizationPD,OBSERVABLE_ONLY,64.0,808.0,-3715.013115265741,-3225.571392167655,-1066.5535303244405,746.474513668426,1700.3268846525302,112.70115934033622,2544.3822544416275,104.0773304996728,3722.8193116308194,5540.401217268252,0.7607019149833395,5.453125,0.0,0.734375,0.84375,0.2141089108910891,0.6000754070153957,4209.706793723865,0.43411570411100736,0.3316283294354532,0.0,0.4319306930693069,0.568069306930693,-0.04319306930693068,-0.04317167916468768,0.04317167916468768,0.0,0.0,0.0,-0.3788228848486883
random_025,randomized,identity,AlwaysDecrease,OBSERVABLE_ONLY,64.0,870.0,-3346.3519946782417,-2918.0147448566477,-722.1819327930721,653.3672231787705,1276.353971952877,99.19518401896562,2492.54951612986,131.6205457553096,3174.729111101505,3529.8771199302423,0.9756998346469472,13.375,0.0,0.765625,0.890625,0.2735632183908046,0.4504478733639836,3031.0446829307652,0.4994533927713498,0.3825635557328573,0.0,0.9839080459770115,0.016091954022988506,-0.09839080459770112,-0.09811606195844644,0.09811606195844644,0.0,0.0,0.0,-0.6818645069798823
random_025,randomized,identity,AlwaysDecrease20,OBSERVABLE_ONLY,64.0,765.0,-2261.7777709612246,-2048.227156887724,-666.9200600663642,400.7653559906998,1006.7982446869086,60.8871713701553,1492.86059790273,101.9971129921306,2494.1617099597497,2440.2748187637326,1.1882799432096298,9.015625,0.0,0.796875,0.921875,0.2522875816993464,0.3553168934256689,2297.1510752214667,0.45150008886352855,0.3547132645923059,0.0,0.7542483660130719,0.2457516339869281,-0.15084967320261436,-0.14671129883026987,0.14671129883026987,0.0,0.0,0.0,-0.8062340717814064
random_025,randomized,identity,AlwaysIncrease,OBSERVABLE_ONLY,64.0,991.0,-7359.441897342591,-5971.187031906218,-1984.8650815744031,1170.337850105278,2972.0729386140515,183.1299930656297,5226.303367621196,148.273448146991,4973.861716124435,11080.616476631629,0.48468883297560267,7.015625,0.0,0.640625,0.828125,0.19374369323915236,1.0488970646857299,8435.15157744121,0.4911836727348515,0.5211510612891694,0.4530776992936428,0.0,0.5469223007063572,0.04530776992936431,0.043056683063384386,0.043056683063384386,0.06357214934409687,0.0,0.0,1.0176382756233986
random_025,randomized,identity,MyopicEconomic,OBSERVABLE_ONLY,64.0,1022.0,-6278.049722680183,-5079.439865675384,-1462.8650754064874,1111.5126499003486,2403.615475491036,170.7622498158002,4667.375510706055,147.80913656763965,4442.319982023239,10834.282336030188,0.4830576827183385,6.625,1.40625,0.625,0.828125,0.18590998043052837,0.8482783797531606,6992.335928701194,0.47828243263901443,0.4797282242088061,0.31604696673189825,0.09882583170254403,0.5851272015655578,0.04197651663405087,0.039711673718040116,0.07434963849299117,0.04500978473581213,0.0,0.0,0.9425411621534878
random_025,randomized,identity,PDThreshold,OBSERVABLE_ONLY,64.0,895.0,-4312.208041743402,-3647.794041871476,-911.1544918204177,850.565060933135,1632.5434649042152,129.17608784933748,3267.4420912602354,133.6114586627479,3795.5834090509666,5937.253670013063,0.818335431524296,8.453125,0.09375,0.75,0.84375,0.25251396648044694,0.5761534402679972,3957.6811270405215,0.48917262363951175,0.42258476999446754,0.09608938547486033,0.5083798882681564,0.39553072625698327,-0.04122905027932959,-0.04186718813316066,0.059808789520470605,0.0,0.0,0.0,-0.2623943442597212
random_025,randomized,identity,PPO,OBSERVABLE_ONLY,64.0,765.0,-2261.7777709612246,-2048.227156887724,-666.9200600663642,400.7653559906998,1006.7982446869086,60.88717137015531,1492.86059790273,101.9971129921306,2494.1617099597497,2440.2748187637326,1.1882799432096298,9.015625,0.0,0.796875,0.921875,0.2522875816993464,0.3553168934256689,2297.1510752214667,0.4515000888635285,0.3547132645923059,0.0,0.7542483660130719,0.24575163398692806,-0.2,-0.14671129883026987,0.14671129883026987,0.0,0.0,0.0,-0.8062340717814063
random_025,randomized,identity,PPO_without_PD,OBSERVABLE_ONLY,64.0,765.0,-2261.7777709612246,-2048.227156887724,-666.9200600663642,400.7653559906998,1006.7982446869086,60.88717137015531,1492.86059790273,101.9971129921306,2494.1617099597497,2440.2748187637326,1.1882799432096298,9.015625,0.0,0.796875,0.921875,0.2522875816993464,0.3553168934256689,2297.1510752214667,0.4515000888635285,0.3547132645923059,0.0,0.7542483660130719,0.24575163398692806,-0.2,-0.14671129883026987,0.14671129883026987,0.0,0.0,0.0,-0.8062340717814063
random_025,randomized,identity,Random,OBSERVABLE_ONLY,64.0,903.0,-5707.202578821581,-4714.425832507182,-1547.1546018922813,963.8474490251712,2360.572316658522,150.42973425893015,4025.693229382706,134.3547475465939,4343.034020947578,6349.352534396935,0.7531782639338044,11.203125,4.796875,0.78125,0.859375,0.23145071982281284,0.8330876883109516,5493.695573314379,0.4896769064584347,0.46589204735424095,0.3698781838316722,0.42414174972314506,0.2059800664451827,-0.010741971207087461,-0.011671007684022497,0.11900451834034072,0.05758582502768549,0.0,0.0,-0.15595768160658646
